Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
01.01.2010 10:30:00,  968.61,   -3.97,   93.10,    2.66,    0.00
01.01.2010 10:40:00,  968.66,   -3.95,   93.10,    2.99,    0.00
01.01.2010 10:50:00,  968.73,   -3.93,   93.00,    3.44,    0.00
01.01.2010 11:00:00,  968.73,   -3.91,   93.30,    2.85,    0.00
01.01.2010 11:10:00,  968.74,   -3.90,   93.30,    3.50,    0.00
01.01.2010 11:20:00,  968.74,   -3.90,   93.20,    3.77,    0.00
01.01.2010 11:30:00,  968.73,   -3.89,   93.30,    3.62,    0.00
01.01.2010 11:40:00,  968.66,   -3.88,   93.20,    3.52,    0.00
01.01.2010 11:50:00,  968.64,   -3.93,   93.20,    4.42,    0.00
01.01.2010 12:00:00,  968.61,   -3.98,   93.20,    4.22,    0.00
01.01.2010 12:10:00,  968.51,   -3.98,   93.50,    3.70,    0.00
01.01.2010 12:20:00,  968.43,   -3.97,   93.70,    3.17,    0.00
01.01.2010 12:30:00,  968.37,   -4.03,   93.70,    3.70,    0.00
01.01.2010 12:40:00,  968.37,   -4.01,   94.10,    3.45,    0.00
01.01.2010 12:50:00,  968.41,   -4.08,   94.10,    3.85,    0.00
01.01.2010 13:00:00,  968.45,   -4.07,   94.40,    3.01,    0.00
01.01.2010 13:10:00,  968.67,   -4.03,   94.50,    2.59,    0.00
01.01.2010 13:20:00,  968.91,   -3.98,   94.50,    2.86,    0.00
01.01.2010 13:30:00,  969.07,   -4.03,   94.60,    3.61,    0.00
01.01.2010 13:40:00,  969.18,   -4.02,   94.90,    3.11,    0.00
01.01.2010 13:50:00,  969.29,   -4.02,   95.00,    3.12,    0.00
01.01.2010 14:00:00,  969.25,   -4.03,   95.00,    3.35,    0.00
01.01.2010 14:10:00,  969.29,   -4.06,   95.20,    3.00,    0.00
01.01.2010 14:20:00,  969.45,   -3.97,   95.30,    2.40,    0.00
01.01.2010 14:30:00,  969.58,   -3.97,   95.30,    2.77,    0.00
01.01.2010 14:40:00,  969.79,   -3.93,   95.40,    2.56,    0.00
01.01.2010 14:50:00,  969.96,   -3.90,   95.30,    2.26,    0.00
01.01.2010 15:00:00,  970.00,   -3.90,   95.00,    2.28,    0.00
01.01.2010 15:10:00,  970.17,   -3.92,   94.80,    2.48,    0.00
01.01.2010 15:20:00,  970.21,   -3.91,   94.60,    2.91,    0.00
01.01.2010 15:30:00,  970.25,   -3.90,   94.40,    2.67,    0.00
01.01.2010 15:40:00,  970.25,   -3.90,   94.00,    3.54,    0.00
01.01.2010 15:50:00,  970.29,   -3.95,   93.60,    3.44,    0.00
01.01.2010 16:00:00,  970.45,   -3.97,   93.50,    3.29,    0.00
01.01.2010 16:10:00,  970.57,   -3.97,   93.50,    2.88,    0.00
01.01.2010 16:20:00,  970.64,   -3.97,   93.50,    2.51,    0.00
01.01.2010 16:30:00,  970.84,   -3.97,   93.60,    2.84,    0.00
01.01.2010 16:40:00,  970.95,   -3.97,   93.80,    2.41,    0.00
01.01.2010 16:50:00,  971.05,   -3.97,   93.90,    2.56,    0.00
01.01.2010 17:00:00,  971.18,   -3.97,   94.00,    2.89,    0.00
01.01.2010 17:10:00,  971.28,   -3.97,   94.00,    2.79,    0.00
01.01.2010 17:20:00,  971.34,   -3.97,   93.90,    2.87,    0.00
01.01.2010 17:30:00,  971.45,   -3.96,   93.70,    1.98,    0.00
01.01.2010 17:40:00,  971.58,   -3.92,   93.50,    1.79,    0.00
01.01.2010 17:50:00,  971.72,   -3.90,   93.20,    1.74,    0.00
01.01.2010 18:00:00,  971.82,   -3.96,   93.20,    1.89,    0.10
01.01.2010 18:10:00,  971.93,   -3.97,   93.40,    1.85,    0.00
01.01.2010 18:20:00,  972.03,   -3.98,   93.80,    1.62,    0.10
01.01.2010 18:30:00,  972.06,   -4.03,   94.10,    1.79,    0.10
01.01.2010 18:40:00,  972.12,   -4.03,   94.30,    2.25,    0.10
01.01.2010 18:50:00,  972.18,   -4.08,   94.70,    1.76,    0.10
01.01.2010 19:00:00,  972.27,   -4.05,   95.00,    1.83,    0.00
01.01.2010 19:10:00,  972.35,   -4.05,   95.20,    2.16,    0.00
01.01.2010 19:20:00,  972.45,   -4.03,   95.30,    1.91,    0.00
01.01.2010 19:30:00,  972.62,   -4.03,   95.20,    1.38,    0.00
01.01.2010 19:40:00,  972.79,   -4.03,   95.10,    1.32,    0.00
01.01.2010 19:50:00,  973.04,   -3.95,   94.80,    0.85,    0.00
01.01.2010 20:00:00,  973.02,   -3.97,   94.10,    1.76,    0.00
01.01.2010 20:10:00,  973.13,   -4.06,   94.00,    0.68,    0.00
01.01.2010 20:20:00,  973.19,   -4.03,   93.80,    1.06,    0.00
01.01.2010 20:30:00,  973.30,   -4.08,   93.80,    1.26,    0.00
01.01.2010 20:40:00,  973.43,   -4.01,   93.90,    0.78,    0.00
01.01.2010 20:50:00,  973.61,   -3.97,   93.70,    1.06,    0.10
01.01.2010 21:00:00,  973.70,   -4.00,   93.50,    1.04,    0.00
01.01.2010 21:10:00,  973.77,   -4.06,   93.60,    1.26,    0.00
01.01.2010 21:20:00,  973.97,   -3.94,   94.10,    0.59,    0.10
01.01.2010 21:30:00,  974.05,   -3.94,   93.70,    0.94,    0.00
01.01.2010 21:40:00,  974.18,   -4.00,   93.70,    0.89,    0.00
01.01.2010 21:50:00,  974.41,   -3.97,   93.60,    1.19,    0.10
01.01.2010 22:00:00,  974.56,   -3.96,   93.40,    0.67,    0.00
01.01.2010 22:10:00,  974.71,   -3.90,   93.10,    0.84,    0.00
01.01.2010 22:20:00,  974.75,   -3.89,   93.00,    0.65,    0.00
01.01.2010 22:30:00,  974.83,   -3.94,   92.70,    0.83,    0.00
01.01.2010 22:40:00,  974.97,   -3.97,   92.60,    0.81,    0.00
01.01.2010 22:50:00,  975.12,   -3.97,   92.70,    1.00,    0.00
01.01.2010 23:00:00,  975.31,   -3.95,   92.70,    0.83,    0.00
01.01.2010 23:10:00,  975.45,   -3.90,   92.60,    0.73,    0.00
01.01.2010 23:20:00,  975.47,   -3.95,   92.50,    0.92,    0.00
01.01.2010 23:30:00,  975.52,   -3.99,   92.70,    0.95,    0.00
01.01.2010 23:40:00,  975.62,   -3.98,   92.80,    1.04,    0.00
01.01.2010 23:50:00,  975.72,   -3.99,   93.10,    0.89,    0.00
02.01.2010 00:00:00,  975.83,   -3.91,   93.10,    0.82,    0.00
02.01.2010 00:10:00,  975.93,   -3.97,   93.00,    1.01,    0.00
02.01.2010 00:20:00,  976.07,   -3.97,   93.10,    0.82,    0.00
02.01.2010 00:30:00,  976.11,   -3.99,   93.20,    0.81,    0.00
02.01.2010 00:40:00,  976.19,   -3.87,   93.20,    0.65,    0.00
02.01.2010 00:50:00,  976.25,   -3.92,   92.90,    0.85,    0.00
02.01.2010 01:00:00,  976.32,   -3.96,   93.00,    0.94,    0.00
02.01.2010 01:10:00,  976.42,   -3.95,   93.00,    0.87,    0.00
02.01.2010 01:20:00,  976.44,   -3.94,   93.00,    0.81,    0.00
02.01.2010 01:30:00,  976.58,   -3.91,   92.90,    0.86,    0.00
02.01.2010 01:40:00,  976.71,   -3.91,   92.80,    1.09,    0.00
02.01.2010 01:50:00,  976.89,   -3.98,   92.60,    0.90,    0.00
02.01.2010 02:00:00,  977.05,   -3.97,   92.70,    0.89,    0.00
02.01.2010 02:10:00,  977.25,   -4.03,   92.60,    0.91,    0.00
02.01.2010 02:20:00,  977.42,   -4.03,   92.70,    0.82,    0.00
02.01.2010 02:30:00,  977.66,   -4.03,   92.60,    1.02,    0.00
02.01.2010 02:40:00,  977.79,   -4.07,   92.30,    1.26,    0.00
02.01.2010 02:50:00,  977.95,   -4.09,   92.10,    0.97,    0.00
02.01.2010 03:00:00,  978.01,   -4.15,   91.90,    1.01,    0.00
02.01.2010 03:10:00,  977.96,   -4.12,   92.00,    0.64,    0.00
02.01.2010 03:20:00,  978.06,   -4.10,   91.70,    0.90,    0.00
02.01.2010 03:30:00,  978.15,   -4.08,   91.80,    0.70,    0.00
02.01.2010 03:40:00,  978.25,   -4.11,   91.50,    1.04,    0.00
02.01.2010 03:50:00,  978.40,   -4.17,   91.60,    1.23,    0.00
02.01.2010 04:00:00,  978.51,   -4.23,   91.80,    1.53,    0.00
02.01.2010 04:10:00,  978.68,   -4.25,   92.00,    1.77,    0.00
02.01.2010 04:20:00,  978.81,   -4.30,   92.20,    1.35,    0.00
02.01.2010 04:30:00,  978.93,   -4.30,   92.30,    1.84,    0.00
02.01.2010 04:40:00,  979.08,   -4.33,   92.40,    1.73,    0.00
02.01.2010 04:50:00,  979.18,   -4.32,   92.40,    1.64,    0.00
02.01.2010 05:00:00,  979.26,   -4.30,   92.30,    1.72,    0.00
02.01.2010 05:10:00,  979.33,   -4.28,   92.30,    1.64,    0.00
02.01.2010 05:20:00,  979.44,   -4.30,   92.40,    1.85,    0.00
02.01.2010 05:30:00,  979.65,   -4.30,   92.40,    2.29,    0.00
02.01.2010 05:40:00,  979.79,   -4.30,   92.50,    1.97,    0.00
02.01.2010 05:50:00,  980.06,   -4.30,   92.60,    1.87,    0.10
02.01.2010 06:00:00,  980.28,   -4.24,   92.70,    1.61,    0.00
02.01.2010 06:10:00,  980.30,   -4.23,   92.80,    1.72,    0.00
02.01.2010 06:20:00,  980.43,   -4.23,   93.00,    1.60,    0.00
02.01.2010 06:30:00,  980.55,   -4.22,   93.10,    1.67,    0.00
02.01.2010 06:40:00,  980.65,   -4.17,   93.20,    1.87,    0.10
02.01.2010 06:50:00,  980.79,   -4.17,   93.30,    1.77,    0.00
02.01.2010 07:00:00,  980.95,   -4.13,   93.40,    1.78,    0.00
02.01.2010 07:10:00,  981.09,   -4.10,   93.40,    2.11,    0.00
02.01.2010 07:20:00,  981.20,   -4.05,   93.40,    1.74,    0.00
02.01.2010 07:30:00,  981.43,   -4.01,   93.40,    1.81,    0.10
02.01.2010 07:40:00,  981.60,   -3.97,   93.50,    1.70,    0.00
02.01.2010 07:50:00,  981.67,   -3.94,   93.60,    1.49,    0.00
02.01.2010 08:00:00,  981.80,   -3.90,   93.70,    1.88,    0.10
02.01.2010 08:10:00,  982.06,   -3.90,   93.50,    1.85,    0.00
02.01.2010 08:20:00,  982.26,   -3.90,   93.40,    1.65,    0.00
02.01.2010 08:30:00,  982.48,   -3.96,   93.30,    2.23,    0.00
02.01.2010 08:40:00,  982.74,   -3.96,   93.40,    2.08,    0.00
02.01.2010 08:50:00,  982.94,   -3.96,   93.30,    2.27,    0.00
02.01.2010 09:00:00,  983.16,   -3.90,   93.20,    2.50,    0.00
02.01.2010 09:10:00,  983.36,   -3.88,   93.10,    2.24,    0.10
02.01.2010 09:20:00,  983.54,   -3.84,   93.10,    2.10,    0.00
02.01.2010 09:30:00,  983.64,   -3.79,   93.00,    2.29,    0.10
02.01.2010 09:40:00,  983.81,   -3.74,   92.90,    2.11,    0.00
02.01.2010 09:50:00,  983.95,   -3.70,   92.80,    2.44,    0.00
02.01.2010 10:00:00,  984.22,   -3.70,   92.60,    2.20,    0.00
02.01.2010 10:10:00,  984.43,   -3.70,   92.30,    2.26,    0.10
02.01.2010 10:20:00,  984.60,   -3.70,   92.10,    2.51,    0.00
02.01.2010 10:30:00,  984.83,   -3.79,   91.70,    2.83,    0.00
02.01.2010 10:40:00,  985.00,   -3.83,   91.60,    2.56,    0.00
02.01.2010 10:50:00,  985.12,   -3.76,   91.50,    2.09,    0.00
02.01.2010 11:00:00,  985.26,   -3.65,   91.20,    2.18,    0.00
02.01.2010 11:10:00,  985.38,   -3.59,   90.90,    2.19,    0.00
02.01.2010 11:20:00,  985.46,   -3.50,   90.50,    2.30,    0.00
02.01.2010 11:30:00,  985.58,   -3.50,   90.20,    2.17,    0.00
02.01.2010 11:40:00,  985.76,   -3.49,   89.70,    2.86,    0.00
02.01.2010 11:50:00,  985.86,   -3.57,   89.80,    2.65,    0.00
02.01.2010 12:00:00,  986.01,   -3.57,   89.80,    2.59,    0.00
02.01.2010 12:10:00,  986.19,   -3.66,   89.90,    2.60,    0.00
02.01.2010 12:20:00,  986.34,   -3.74,   90.00,    2.53,    0.10
02.01.2010 12:30:00,  986.43,   -3.73,   90.10,    3.04,    0.00
02.01.2010 12:40:00,  986.62,   -3.81,   90.10,    2.75,    0.00
02.01.2010 12:50:00,  986.81,   -3.96,   90.00,    3.08,    0.00
02.01.2010 13:00:00,  986.98,   -4.00,   90.20,    2.38,    0.10
02.01.2010 13:10:00,  987.16,   -3.96,   90.00,    2.81,    0.00
02.01.2010 13:20:00,  987.28,   -3.96,   89.70,    3.03,    0.00
02.01.2010 13:30:00,  987.44,   -3.88,   89.50,    2.65,    0.00
02.01.2010 13:40:00,  987.63,   -3.84,   89.10,    2.80,    0.00
02.01.2010 13:50:00,  987.82,   -3.94,   89.10,    3.43,    0.10
02.01.2010 14:00:00,  987.99,   -3.98,   88.80,    3.77,    0.00
02.01.2010 14:10:00,  988.07,   -4.04,   88.40,    3.25,    0.00
02.01.2010 14:20:00,  988.24,   -4.10,   88.30,    2.89,    0.00
02.01.2010 14:30:00,  988.40,   -4.13,   88.50,    2.61,    0.00
02.01.2010 14:40:00,  988.55,   -4.20,   88.50,    2.16,    0.00
02.01.2010 14:50:00,  988.81,   -4.18,   88.10,    1.94,    0.00
02.01.2010 15:00:00,  989.01,   -4.24,   87.80,    2.04,    0.00
02.01.2010 15:10:00,  989.22,   -4.28,   87.70,    1.76,    0.00
02.01.2010 15:20:00,  989.37,   -4.22,   87.70,    1.08,    0.00
02.01.2010 15:30:00,  989.47,   -4.14,   86.90,    1.93,    0.00
02.01.2010 15:40:00,  989.53,   -4.37,   87.00,    2.39,    0.00
02.01.2010 15:50:00,  989.70,   -4.63,   87.00,    2.41,    0.00
02.01.2010 16:00:00,  989.76,   -4.88,   87.30,    2.62,    0.00
02.01.2010 16:10:00,  989.87,   -5.12,   87.50,    2.48,    0.00
02.01.2010 16:20:00,  990.04,   -5.34,   87.80,    1.55,    0.00
02.01.2010 16:30:00,  990.23,   -5.57,   88.30,    0.65,    0.00
02.01.2010 16:40:00,  990.30,   -5.59,   88.90,    0.51,    0.00
02.01.2010 16:50:00,  990.35,   -5.64,   88.80,    0.84,    0.00
02.01.2010 17:00:00,  990.46,   -5.78,   89.30,    1.61,    0.00
02.01.2010 17:10:00,  990.58,   -5.99,   89.30,    0.91,    0.00
02.01.2010 17:20:00,  990.79,   -6.31,   89.30,    0.68,    0.00
02.01.2010 17:30:00,  990.91,   -6.53,   90.10,    1.41,    0.00
02.01.2010 17:40:00,  990.97,   -6.57,   90.50,    1.16,    0.00
02.01.2010 17:50:00,  991.01,   -6.62,   90.40,    1.38,    0.00
02.01.2010 18:00:00,  991.05,   -6.78,   90.20,    1.47,    0.00
02.01.2010 18:10:00,  991.21,   -6.91,   90.00,    1.20,    0.00
02.01.2010 18:20:00,  991.28,   -7.06,   89.90,    1.07,    0.00
02.01.2010 18:30:00,  991.33,   -7.18,   90.00,    0.96,    0.00
02.01.2010 18:40:00,  991.42,   -7.32,   90.10,    0.92,    0.00
02.01.2010 18:50:00,  991.48,   -7.38,   90.50,    1.00,    0.00
02.01.2010 19:00:00,  991.49,   -7.38,   90.90,    0.76,    0.00
02.01.2010 19:10:00,  991.47,   -7.44,   91.20,    1.06,    0.00
02.01.2010 19:20:00,  991.45,   -7.47,   91.30,    0.92,    0.00
02.01.2010 19:30:00,  991.44,   -7.57,   91.40,    1.12,    0.00
02.01.2010 19:40:00,  991.47,   -7.54,   91.70,    1.63,    0.00
02.01.2010 19:50:00,  991.49,   -7.29,   91.90,    1.86,    0.00
02.01.2010 20:00:00,  991.55,   -7.08,   91.30,    1.87,    0.00
02.01.2010 20:10:00,  991.67,   -7.12,   90.70,    1.82,    0.00
02.01.2010 20:20:00,  991.71,   -7.16,   90.80,    1.67,    0.00
02.01.2010 20:30:00,  991.71,   -7.26,   90.40,    1.59,    0.00
02.01.2010 20:40:00,  991.71,   -7.51,   90.50,    1.80,    0.00
02.01.2010 20:50:00,  991.71,   -7.70,   91.00,    1.50,    0.00
02.01.2010 21:00:00,  991.71,   -7.90,   91.50,    2.09,    0.00
02.01.2010 21:10:00,  991.69,   -7.91,   92.30,    2.03,    0.00
02.01.2010 21:20:00,  991.70,   -7.93,   92.60,    1.71,    0.00
02.01.2010 21:30:00,  991.68,   -8.12,   92.80,    1.13,    0.00
02.01.2010 21:40:00,  991.58,   -8.24,   93.20,    1.34,    0.00
02.01.2010 21:50:00,  991.63,   -8.28,   93.40,    1.48,    0.00
02.01.2010 22:00:00,  991.74,   -8.35,   93.60,    1.04,    0.00
02.01.2010 22:10:00,  991.82,   -8.48,   93.70,    0.74,    0.00
02.01.2010 22:20:00,  991.77,   -8.53,   93.90,    1.35,    0.00
02.01.2010 22:30:00,  991.72,   -8.49,   94.10,    1.30,    0.00
02.01.2010 22:40:00,  991.71,   -8.48,   94.10,    1.08,    0.00
02.01.2010 22:50:00,  991.71,   -8.50,   94.10,    1.30,    0.00
02.01.2010 23:00:00,  991.70,   -8.66,   93.90,    1.53,    0.00
02.01.2010 23:10:00,  991.63,   -8.70,   94.00,    1.78,    0.00
02.01.2010 23:20:00,  991.65,   -8.64,   94.00,    1.64,    0.00
02.01.2010 23:30:00,  991.60,   -8.58,   93.90,    1.68,    0.00
02.01.2010 23:40:00,  991.58,   -8.55,   93.70,    1.71,    0.00
02.01.2010 23:50:00,  991.56,   -8.52,   93.70,    1.32,    0.00
03.01.2010 00:00:00,  991.53,   -8.52,   93.50,    1.75,    0.00
03.01.2010 00:10:00,  991.45,   -8.53,   93.50,    1.98,    0.00
03.01.2010 00:20:00,  991.39,   -8.40,   93.60,    1.47,    0.00
03.01.2010 00:30:00,  991.36,   -8.31,   93.50,    1.40,    0.00
03.01.2010 00:40:00,  991.39,   -8.32,   93.40,    1.98,    0.00
03.01.2010 00:50:00,  991.34,   -8.35,   93.50,    1.76,    0.00
03.01.2010 01:00:00,  991.35,   -8.27,   93.60,    1.72,    0.00
03.01.2010 01:10:00,  991.34,   -8.10,   93.70,    1.73,    0.00
03.01.2010 01:20:00,  991.32,   -7.94,   93.70,    1.71,    0.00
03.01.2010 01:30:00,  991.33,   -7.80,   93.70,    1.39,    0.00
03.01.2010 01:40:00,  991.26,   -7.70,   93.60,    1.46,    0.00
03.01.2010 01:50:00,  991.22,   -7.61,   93.60,    1.23,    0.00
03.01.2010 02:00:00,  991.21,   -7.53,   93.60,    1.41,    0.00
03.01.2010 02:10:00,  991.19,   -7.42,   93.60,    1.20,    0.00
03.01.2010 02:20:00,  991.21,   -7.28,   93.40,    0.86,    0.00
03.01.2010 02:30:00,  991.24,   -7.18,   93.30,    1.09,    0.00
03.01.2010 02:40:00,  991.22,   -7.04,   93.30,    1.03,    0.00
03.01.2010 02:50:00,  991.30,   -7.00,   93.00,    1.50,    0.00
03.01.2010 03:00:00,  991.36,   -6.98,   93.00,    1.18,    0.00
03.01.2010 03:10:00,  991.34,   -6.91,   93.00,    1.10,    0.00
03.01.2010 03:20:00,  991.30,   -6.80,   93.10,    1.24,    0.00
03.01.2010 03:30:00,  991.23,   -6.70,   93.00,    1.24,    0.00
03.01.2010 03:40:00,  991.12,   -6.63,   92.90,    0.98,    0.00
03.01.2010 03:50:00,  991.09,   -6.47,   93.10,    0.71,    0.00
03.01.2010 04:00:00,  991.03,   -6.25,   93.00,    1.59,    0.00
03.01.2010 04:10:00,  990.97,   -6.17,   92.70,    1.37,    0.00
03.01.2010 04:20:00,  990.96,   -6.08,   92.60,    1.03,    0.00
03.01.2010 04:30:00,  990.91,   -5.91,   92.50,    1.26,    0.00
03.01.2010 04:40:00,  990.84,   -5.79,   92.30,    0.87,    0.00
03.01.2010 04:50:00,  990.73,   -5.68,   92.20,    1.35,    0.00
03.01.2010 05:00:00,  990.59,   -5.61,   92.00,    1.46,    0.00
03.01.2010 05:10:00,  990.48,   -5.52,   91.90,    1.12,    0.00
03.01.2010 05:20:00,  990.48,   -5.50,   91.80,    1.01,    0.00
03.01.2010 05:30:00,  990.48,   -5.28,   92.00,    0.46,    0.00
03.01.2010 05:40:00,  990.48,   -5.14,   91.30,    0.73,    0.00
03.01.2010 05:50:00,  990.45,   -5.37,   91.20,    1.14,    0.00
03.01.2010 06:00:00,  990.34,   -5.56,   91.80,    1.62,    0.00
03.01.2010 06:10:00,  990.29,   -5.63,   92.60,    1.66,    0.00
03.01.2010 06:20:00,  990.25,   -5.62,   93.10,    1.56,    0.00
03.01.2010 06:30:00,  990.25,   -5.55,   93.50,    1.51,    0.00
03.01.2010 06:40:00,  990.22,   -5.49,   93.80,    1.14,    0.00
03.01.2010 06:50:00,  990.10,   -5.42,   94.00,    1.10,    0.00
03.01.2010 07:00:00,  989.89,   -5.39,   94.10,    1.05,    0.00
03.01.2010 07:10:00,  989.68,   -5.36,   94.30,    0.97,    0.00
03.01.2010 07:20:00,  989.61,   -5.22,   94.60,    1.32,    0.00
03.01.2010 07:30:00,  989.68,   -5.04,   94.80,    1.23,    0.00
03.01.2010 07:40:00,  989.77,   -4.95,   94.70,    1.23,    0.00
03.01.2010 07:50:00,  989.85,   -4.86,   94.70,    0.94,    0.00
03.01.2010 08:00:00,  989.86,   -4.85,   94.50,    0.83,    0.00
03.01.2010 08:10:00,  989.87,   -4.90,   94.40,    0.74,    0.00
03.01.2010 08:20:00,  989.89,   -4.90,   94.30,    1.10,    0.00
03.01.2010 08:30:00,  989.87,   -4.90,   94.30,    1.63,    0.00
03.01.2010 08:40:00,  989.93,   -4.88,   94.30,    0.90,    0.00
03.01.2010 08:50:00,  989.87,   -4.73,   94.30,    0.97,    0.00
03.01.2010 09:00:00,  989.88,   -4.59,   94.10,    1.13,    0.00
03.01.2010 09:10:00,  989.92,   -4.46,   93.80,    1.76,    0.00
03.01.2010 09:20:00,  989.98,   -4.36,   93.40,    1.31,    0.00
03.01.2010 09:30:00,  989.99,   -4.29,   93.10,    1.07,    0.00
03.01.2010 09:40:00,  989.99,   -4.14,   92.90,    1.19,    0.00
03.01.2010 09:50:00,  989.99,   -3.80,   92.30,    0.85,    0.00
03.01.2010 10:00:00,  989.99,   -3.65,   91.40,    1.07,    0.00
03.01.2010 10:10:00,  989.99,   -3.69,   91.10,    0.93,    0.00
03.01.2010 10:20:00,  990.06,   -3.53,   90.80,    0.75,    0.00
03.01.2010 10:30:00,  990.06,   -3.28,   90.10,    1.12,    0.00
03.01.2010 10:40:00,  990.12,   -3.26,   89.50,    1.48,    0.00
03.01.2010 10:50:00,  990.12,   -3.15,   89.50,    1.23,    0.00
03.01.2010 11:00:00,  990.11,   -2.80,   89.00,    0.85,    0.00
03.01.2010 11:10:00,  990.11,   -2.43,   87.90,    0.70,    0.00
03.01.2010 11:20:00,  990.08,   -1.98,   86.20,    0.70,    0.00
